seq,first name,last name,age,street,city,state,zip,dollar,pick,date
4.631,Harvey,White,48,Coav Parkway,Bebzituh,MD,16.273,$8840.20,RED,12/19/2003
4.632,Brent,Barber,63,Cawdup Boulevard,Posiwtuw,IA,45.622,$6044.96,GREEN,03/31/2036
4.633,Seth,Gonzalez,59,Itidom Pike,Ugihuphu,TN,86.046,$4197.42,YELLOW,10/19/2010
4.634,Cory,Salazar,23,Omelu Street,Fatoime,NC,5.144,$5858.31,BLUE,07/14/2027
4.635,Jerome,Stokes,49,Doboj Heights,Hafkicik,OK,66.967,$155.80,BLUE,10/25/1923
4.636,Victor,Chandler,40,Tera Park,Gosruto,MD,21.335,$8625.68,YELLOW,05/19/2014
4.637,Kenneth,Allen,63,Lokve View,Kauweadi,VA,38.166,$458.75,WHITE,10/09/1936
4.638,Sophia,Wilkerson,31,Wupef Mill,Zenefulu,MD,86.374,$6156.95,GREEN,08/10/1913
4.639,Helena,Rodriquez,63,Kopit Extension,Nokufha,HI,75.997,$2664.56,WHITE,02/13/1955
4.640,Christopher,Ferguson,18,Siwreg Way,Bumdomsa,AK,35.261,$7695.85,GREEN,03/29/1918
4.641,Jorge,Freeman,20,Liktuh Glen,Ticignev,OK,96.056,$4234.06,BLUE,08/27/1976
4.642,William,Arnold,39,Jihuda View,Ujoocce,FL,34.630,$7116.88,BLUE,10/10/2059
4.643,Harvey,Carroll,42,Nekum Point,Econesun,GA,53.741,$4375.47,RED,12/29/2030
4.644,Alejandro,Schwartz,38,Jaru Circle,Surumo,ND,35.578,$8181.76,WHITE,07/20/1954
4.645,Lottie,Allison,54,Givum Plaza,Bajukwi,LA,1.717,$5811.82,GREEN,09/10/1996
4.646,Ricky,Pierce,62,Uhaiwo Circle,Borguvoj,NY,53.441,$8590.38,GREEN,02/19/1998
4.647,Hester,Gutierrez,34,Kuteb Turnpike,Wimamza,RI,39.925,$8535.48,YELLOW,03/12/1938
4.648,Katherine,Washington,63,Ocifud Heights,Lebiut,TX,29.470,$3147.29,YELLOW,10/06/2020
4.649,Frances,Wong,26,Fezoj Place,Cejocug,OR,93.929,$3849.29,BLUE,09/25/2020
4.650,Douglas,Lawrence,35,Sewa Ridge,Wogemi,NV,1.404,$2363.10,YELLOW,09/26/1964
4.651,Kyle,Murray,25,Natur Square,Wakacuwa,PA,99.605,$3754.25,YELLOW,02/07/2063
4.652,Anthony,Freeman,52,Ezci View,Enivecdab,TN,92.720,$2493.51,WHITE,12/25/1934
4.653,Landon,Morton,36,Fortoc Lane,Hehozola,SC,94.220,$5349.05,WHITE,11/18/1991
4.654,Francis,Cohen,30,Nuvfi Grove,Jazkokhu,NV,17.141,$436.89,RED,02/17/1946
4.655,Evan,Henry,42,Huwad Turnpike,Otitusev,ME,36.259,$8121.82,GREEN,02/23/2042
4.656,Mark,Gonzales,45,Tudil Pass,Cagmemu,MA,46.754,$9892.38,BLUE,06/05/2058
4.657,Angel,Mack,24,Jizeti Plaza,Mabepik,SC,24.603,$3392.28,GREEN,12/30/1993
4.658,Harvey,Hampton,51,Iloli River,Vurihe,WY,26.010,$5233.40,RED,10/20/2024
4.659,Sylvia,Lopez,31,Fehnoc Road,Izjivki,NE,55.876,$3253.74,WHITE,11/14/1973
4.660,Kyle,Farmer,46,Amogo Loop,Jozutbuc,RI,71.067,$7547.02,RED,02/14/1928
4.661,Maud,Powell,58,Cigo Pike,Womibjeb,IL,43.680,$4706.03,WHITE,11/19/2041
4.662,Lillie,Lewis,53,Vehli Mill,Zitisena,OR,76.423,$9909.34,GREEN,11/24/2054
4.663,Isabel,Baldwin,33,Cozag Lane,Awcufduz,LA,18.477,$8534.38,RED,05/05/1921
4.664,Cynthia,Mendez,53,Rartev Turnpike,Imapapji,MS,84.385,$9623.43,RED,07/20/2029
4.665,Cynthia,Bishop,40,Setip Place,Jutnamca,IL,31.423,$8851.76,RED,02/15/1931
4.666,George,Daniels,39,Begled Parkway,Ubwehmes,MS,13.956,$8908.56,YELLOW,12/27/1981
4.667,Francis,Stewart,22,Bumo Terrace,Wihrubfet,VA,91.743,$1716.25,YELLOW,04/27/1975
4.668,Cynthia,Morgan,43,Gutil Highway,Wewosij,MO,89.512,$8074.49,BLUE,08/24/1906
4.669,Ralph,Padilla,40,Latos Avenue,Duohizaf,CA,20.103,$3216.24,RED,04/03/1991
4.670,Bobby,Knight,25,Tepdem Street,Daclois,RI,7.024,$7755.60,BLUE,10/14/1970
4.671,Nettie,Hopkins,44,Gire Highway,Dotlotsar,CA,57.773,$9861.60,GREEN,03/17/2037
4.672,Claudia,Jordan,48,Zohum Mill,Hejici,SC,49.506,$9077.38,RED,11/27/2036
4.673,Harold,Green,39,Vurmaz View,Kifugcev,KS,91.482,$7867.92,GREEN,05/07/1906
4.674,Annie,Palmer,23,Gopi Avenue,Rogewvet,DE,39.889,$2652.02,YELLOW,06/23/1913
4.675,Stanley,Powers,53,Kesel Place,Momikfub,HI,48.337,$9608.55,RED,02/04/1999
4.676,Clara,Perry,35,Izmu Pass,Siitki,OH,48.168,$798.26,GREEN,04/16/2007
4.677,Gussie,Bass,29,Repzar Road,Wuhosed,DE,81.925,$9868.39,RED,11/11/1913
4.678,Norman,Hughes,22,Zajfa Heights,Nagbeade,AK,42.597,$4275.76,YELLOW,12/10/2021
4.679,James,Curry,47,Ulduk Pass,Bigsuuk,TN,89.686,$3833.44,YELLOW,02/17/1999
4.680,Anthony,Thomas,29,Octa Terrace,Ozkomi,CT,3.622,$9624.32,BLUE,02/13/1909
4.681,Mildred,Long,33,Abimu Extension,Picofov,UT,32.515,$8656.96,YELLOW,06/27/1926
4.682,Norman,Chavez,28,Vapro Trail,Honfipuj,TX,44.333,$9595.59,RED,02/15/2013
4.683,Birdie,Payne,24,Cavpaw Lane,Cijwursa,WA,55.472,$7369.95,GREEN,12/01/1918
4.684,Seth,Rios,47,Abuzek Path,Rutusuzu,OR,32.587,$7447.19,RED,12/17/2012
4.685,Danny,Atkins,39,Anhol Avenue,Ludepo,MI,75.460,$4484.64,BLUE,12/12/1978
4.686,Polly,Crawford,45,Jibiwe Turnpike,Wehalref,NM,49.283,$7227.73,BLUE,03/31/2024
4.687,Janie,Frank,33,Nalbuh Terrace,Beritgih,OR,71.739,$2478.35,RED,09/13/1965
4.688,Matilda,Willis,43,Kuid Turnpike,Gaowebo,ID,58.165,$6408.12,WHITE,08/18/1993
4.689,Martin,Lane,38,Galo Center,Hoecna,MD,46.956,$4893.94,BLUE,09/18/2001
4.690,Seth,Silva,22,Kados Glen,Reofado,LA,14.639,$6551.95,RED,11/05/2009
4.691,Alberta,Simpson,56,Zoha Plaza,Hutewwu,IN,73.194,$5073.25,RED,12/17/1942
4.692,Lucile,Stanley,36,Zoomi Street,Rokzicna,DC,69.447,$6186.29,YELLOW,03/13/1974
4.693,Brandon,Banks,57,Imaiju Park,Keszohedi,MA,75.009,$6981.80,BLUE,04/15/2023
4.694,Stephen,Jimenez,55,Ugisa Extension,Zuukbo,NJ,94.711,$67.79,WHITE,10/01/2046
4.695,Katherine,Mason,21,Voza Heights,Hoocozuj,DE,9.503,$4215.39,BLUE,07/10/1928
4.696,Maggie,Porter,35,Lois Junction,Sughopus,ND,22.427,$4148.70,GREEN,09/17/2009
4.697,Jorge,Spencer,25,Vese Plaza,Bofomad,SC,71.760,$5678.21,YELLOW,12/30/2004
4.698,Bernice,Powers,48,Kafam Lane,Medahor,NE,60.493,$9960.32,WHITE,01/10/1925
4.699,Justin,Watson,35,Abicus Parkway,Nihkusog,AR,80.597,$6623.78,RED,11/02/2001
4.700,Leona,Kim,58,Rujzev Circle,Nirkefo,MA,8.329,$1879.27,WHITE,04/09/1943
4.701,Nathaniel,Strickland,29,Ojoeku Loop,Ditbako,NE,17.516,$5314.84,RED,11/12/2056
4.702,Rhoda,Jenkins,57,Bahbu Drive,Cazuro,WA,31.345,$252.35,YELLOW,04/20/1942
4.703,Bernard,Potter,43,Curzil Trail,Vubtemi,TN,71.251,$2857.38,BLUE,01/30/2007
4.704,Zachary,Rose,55,Bossa Mill,Ihekugahu,CO,24.814,$4204.00,RED,06/24/1976
4.705,Sadie,Moore,32,Robes Park,Tuglihi,FL,15.736,$5151.44,RED,09/04/1921
4.706,Daisy,Becker,61,Kasa Boulevard,Fakemlo,HI,7.952,$789.35,BLUE,05/16/1926
4.707,Ora,Clarke,24,Weoc Park,Olpalfa,CT,25.265,$7140.43,WHITE,08/16/2023
4.708,Victoria,Barker,56,Ludtas Avenue,Kijuzre,OH,77.941,$6577.25,YELLOW,02/17/2055
4.709,Lawrence,Ward,57,Jemed Circle,Otpouji,OH,79.124,$9967.56,GREEN,02/24/1995
4.710,Josephine,Riley,20,Naon Loop,Vihgoceg,AZ,29.139,$507.48,RED,12/28/1937
4.711,Charlotte,Norton,32,Nuvoh Place,Cuphozes,HI,73.771,$8963.33,YELLOW,05/15/1913
4.712,Dorothy,Erickson,64,Itedov Boulevard,Dicfaul,DE,10.908,$5088.47,GREEN,05/05/1932
4.713,Bradley,Kim,55,Haobu Junction,Rujale,OH,86.538,$5438.87,WHITE,07/16/1918
4.714,Francisco,Lewis,21,Jivova Manor,Tiduohe,NY,99.310,$6985.23,RED,04/07/1950
4.715,Virginia,Pierce,24,Zuzme Terrace,Vupaol,ID,81.225,$7439.60,WHITE,12/29/1953
4.716,Lydia,Benson,47,Jabji Drive,Teligeci,CA,85.423,$6938.15,BLUE,12/24/2046
4.717,Mamie,Richardson,37,Awowim Terrace,Bosevsa,AZ,58.310,$2171.61,GREEN,01/23/1935
4.718,Clifford,Douglas,56,Fagpa Loop,Hisepamiw,WI,43.691,$2757.16,GREEN,07/08/2051
4.719,Micheal,Carter,20,Afepug Pass,Wubnoda,MI,6.388,$8550.98,RED,04/28/2064
4.720,Donald,Benson,30,Guebu Road,Zewewmov,MA,6.772,$4516.78,YELLOW,03/31/2060
4.721,Lester,Rodriquez,58,Celet Heights,Becobge,ND,77.291,$197.89,YELLOW,06/12/1970
4.722,Bertha,Hanson,46,Jugso Place,Wobevab,MI,56.693,$9298.61,WHITE,01/22/2032
4.723,Jordan,Houston,47,Vetse Drive,Vuceziad,ND,3.522,$9647.39,GREEN,05/18/2004
4.724,Jesse,Ballard,53,Caktu View,Doenuja,KS,68.470,$6519.65,WHITE,09/28/1969
4.725,May,Klein,41,Foira Heights,Umsovam,NH,79.426,$2287.05,RED,02/02/1966
4.726,Viola,Nash,64,Uvouk Court,Otutirez,NE,7.283,$8155.03,YELLOW,09/04/1979
4.727,Willie,Hodges,22,Vawvi Avenue,Wamziwwur,CA,86.771,$6712.05,GREEN,04/28/2004
4.728,Louise,Sherman,43,Gisup Terrace,Ijimifac,CA,96.485,$2978.92,GREEN,10/22/2056
4.729,Cole,Rose,50,Giwna Trail,Repalhaw,HI,15.166,$3073.77,YELLOW,05/30/1947
4.730,Grace,Hart,63,Uvmog Grove,Feuniog,WV,52.115,$9360.68,RED,12/22/1990
4.731,Jane,Griffin,37,Feduw Terrace,Ladcajfo,AZ,68.496,$2293.08,GREEN,06/30/2013
4.732,Lucinda,Garcia,47,Cibmin Ridge,Uwlunak,CO,73.600,$1966.72,GREEN,07/25/1923
4.733,Donald,Thornton,65,Dazer Ridge,Ungifhob,VT,32.040,$7965.40,GREEN,07/02/2011
4.734,Barry,Morales,51,Fulid Glen,Abafugti,OR,20.794,$6473.92,RED,06/25/1977
4.735,Louisa,Obrien,52,Azpuv Heights,Capekifu,IL,46.805,$2713.35,GREEN,09/22/1979
4.736,Hallie,Santiago,52,Ozfa Grove,Lafsenmo,DE,1.171,$2962.64,GREEN,05/02/2029
4.737,Leo,Gardner,39,Kikef Loop,Seculle,SD,45.584,$1849.89,GREEN,12/30/1987
4.738,Bobby,Pratt,39,Benan Parkway,Wubivtuw,AZ,87.633,$8329.47,YELLOW,01/24/1985
4.739,Sophie,Quinn,45,Otzu View,Juposro,HI,53.581,$2902.24,WHITE,02/20/1966
4.740,Leila,Fisher,47,Ezuog Place,Sizotput,SC,70.657,$4016.26,GREEN,09/08/1941
4.741,Tony,Graham,50,Gocon Mill,Jijikfip,MT,42.849,$5733.96,BLUE,11/29/1906
4.742,Bryan,Lyons,33,Ofza Plaza,Wupwide,ME,79.731,$288.67,RED,05/08/1972
4.743,Nellie,Buchanan,18,Ujka Loop,Oljidi,AL,25.353,$7979.01,YELLOW,02/02/1925
4.744,Cordelia,Shelton,31,Lene Park,Nowujpok,MD,97.953,$5620.73,WHITE,10/24/2035
4.745,Keith,Dean,64,Udbul Manor,Daepope,WA,81.343,$9517.16,RED,05/29/2009
4.746,Ellen,Montgomery,18,Udive Manor,Okovido,CA,19.790,$1927.62,WHITE,11/07/1945
4.747,Lucinda,Frank,34,Fowa Pass,Umoofted,WY,82.875,$8391.99,RED,10/13/1969
4.748,Glenn,Floyd,55,Irole Park,Curvovur,WV,80.753,$5712.54,YELLOW,01/03/1961
4.749,Clifford,Wise,35,Niijo Turnpike,Dakimoju,AK,4.155,$7711.67,GREEN,01/04/1966
4.750,Jeffrey,Patton,20,Nian Highway,Huczorij,AZ,53.312,$750.79,RED,03/01/1988
4.751,Jeffrey,Foster,40,Muan Mill,Eglazav,AL,82.610,$3706.71,WHITE,01/11/1980
4.752,Travis,Kim,61,Lafsi Avenue,Issawroc,WV,44.245,$1728.03,WHITE,06/09/1940
4.753,Fannie,Becker,24,Tazo Terrace,Rolegud,IA,23.665,$9216.49,WHITE,06/21/1923
4.754,Roy,Vega,32,Adwew Circle,Derape,WY,45.502,$2003.16,BLUE,02/05/2004
4.755,Francis,Tucker,56,Itipom Avenue,Vebcial,KY,54.885,$9780.82,WHITE,10/19/1900
4.756,Alex,Flores,53,Bomja Plaza,Sirownu,NC,20.705,$2650.74,WHITE,07/02/1960
4.757,Ivan,Watts,59,Rooju Heights,Calkodo,OK,94.307,$282.73,YELLOW,05/20/2034
4.758,Warren,Carr,49,Zitar Boulevard,Beniswe,TN,4.522,$7928.18,RED,10/17/2031
4.759,Melvin,Allen,22,Rogmen Road,Nacnotug,GA,52.078,$8121.43,RED,02/24/1916
4.760,Rosalie,Atkins,60,Subut Extension,Esedulad,NE,8.463,$1236.10,WHITE,03/22/2054
4.761,Melvin,Roy,31,Purret Key,Ajjihic,ND,76.996,$1733.99,BLUE,02/02/2017
4.762,Duane,Watts,58,Sinzo Center,Oblakvul,ND,60.773,$6263.27,YELLOW,11/10/1971
4.763,Connor,Brewer,40,Jimam Key,Bezoto,WA,50.855,$3109.53,WHITE,05/31/1961
4.764,Ophelia,Garrett,53,Kasic Manor,Viofuge,ND,99.573,$3553.44,GREEN,04/09/1946
4.765,Luella,Logan,43,Dupnug River,Sehelra,AR,15.674,$8253.97,WHITE,03/17/1909
4.766,Samuel,Massey,39,Ugadu Key,Vundazra,NJ,35.438,$8982.85,RED,12/31/1957
4.767,Ina,Reynolds,62,Arsa Court,Fakdatcef,HI,6.861,$6165.52,BLUE,01/01/1990
4.768,Katharine,Francis,56,Fugbag Extension,Ifenewni,ND,94.210,$313.49,GREEN,05/14/1916
4.769,Irene,Jimenez,22,Anaje Street,Joscemaf,NV,98.100,$6022.99,WHITE,06/27/1928
4.770,Isabel,Tucker,22,Jabor Way,Raftaep,MI,26.689,$5272.28,WHITE,09/11/1949
4.771,Margaret,Robinson,29,Defgog Key,Siwcidup,DC,50.421,$2161.09,RED,10/16/1976
4.772,Leon,Yates,26,Caha Mill,Ofezopu,PA,66.213,$6261.25,BLUE,01/18/1956
4.773,Owen,May,49,Sazeru Junction,Dacvigkup,NH,92.742,$8162.37,YELLOW,05/08/1950
4.774,Ralph,Reynolds,18,Elaum Parkway,Vavekmu,NH,43.054,$9300.75,WHITE,05/30/2004
4.775,Betty,Blair,37,Danme Extension,Nibdorted,ND,89.278,$7939.85,YELLOW,11/24/1912
4.776,Johnny,Gray,44,Kuhu Ridge,Himkukat,CO,73.627,$5993.39,RED,08/17/1930
4.777,Gilbert,Shelton,56,Acezi Pike,Ujunafot,DE,68.546,$1913.52,RED,01/16/1914
4.778,Ernest,Brooks,53,Kapha River,Romanma,NM,36.593,$6344.09,GREEN,07/30/1920
4.779,Jeffrey,Moss,39,Butlo Circle,Zegfasip,IA,79.740,$6838.80,BLUE,02/19/2033
4.780,Verna,Daniels,53,Vosi Turnpike,Cucagice,AR,16.672,$7363.13,BLUE,12/19/1994
4.781,Brent,Sparks,48,Tuce Point,Cogabvam,KY,63.093,$3445.37,WHITE,06/19/1980
4.782,Tom,Huff,57,Ekili Path,Jukadico,MD,43.008,$7860.49,BLUE,02/28/2059
4.783,Cameron,Edwards,60,Tozjid Avenue,Zipocipuf,NY,91.790,$6403.87,WHITE,04/26/1917
4.784,Flora,Horton,52,Wiriz Circle,Foarefi,VA,50.002,$6304.62,RED,12/25/1988
4.785,Alfred,Carroll,36,Tumi Drive,Simewfal,MO,54.534,$6367.99,RED,02/16/1919
4.786,Zachary,Moody,50,Kepnek River,Etgulic,NH,15.481,$680.05,YELLOW,11/24/2050
4.787,Carlos,Hill,63,Hisile Way,Befodazek,IA,48.450,$7193.42,WHITE,01/30/1974
4.788,Elmer,Dixon,42,Cuho Junction,Batzevavi,UT,10.309,$4821.71,GREEN,09/02/2061
4.789,Lizzie,Pena,46,Aggod Extension,Itivopuw,UT,2.079,$1158.91,YELLOW,05/25/2070
4.790,Francis,McKenzie,53,Efku Trail,Gofijaozo,DC,9.594,$615.81,BLUE,02/23/1931
4.791,Myrtle,Graves,50,Jagnu Square,Benivro,HI,41.491,$6877.26,WHITE,10/27/1994
4.792,Corey,Bowen,27,Rudbi Circle,Rupgackid,VA,76.563,$4263.88,GREEN,06/25/1935
4.793,Inez,Bush,24,Rodfit Key,Anolavcuk,AZ,37.412,$2927.06,YELLOW,06/26/1987
4.794,Julia,Vaughn,33,Suife Loop,Witepmi,WI,97.498,$3487.69,GREEN,05/02/1901
4.795,Ruth,Norton,41,Amtu Turnpike,Lakesali,IL,5.701,$7577.75,BLUE,04/08/1992
4.796,Anthony,Bell,50,Jijab Glen,Jopitico,IN,38.001,$5464.41,BLUE,06/16/1952
4.797,Edith,Garner,46,Uhetit Turnpike,Zizlokgaj,OR,74.561,$378.39,YELLOW,03/21/1991
4.798,Ola,Bryan,65,Newu River,Radepfof,KY,30.650,$2002.10,BLUE,11/01/2035
4.799,Douglas,Gregory,61,Geki Junction,Desfean,TN,74.668,$4007.55,BLUE,09/08/2060
4.800,Elnora,Soto,29,Icgu Way,Rowfinwop,MD,90.753,$718.75,BLUE,07/21/2067
4.801,Gabriel,Morris,53,Atfu Court,Gugporid,FL,70.701,$648.30,BLUE,03/13/1994
4.802,Clayton,Barker,64,Pabu Pike,Loutafo,MS,15.746,$8188.61,BLUE,08/22/2064
4.803,Franklin,Tran,28,Gewrul Loop,Ekumupe,MN,45.284,$7873.16,BLUE,09/27/2046
4.804,Vernon,Hansen,49,Mone Turnpike,Geazavuw,TX,16.215,$4409.51,YELLOW,08/10/2019
4.805,Elmer,Bowen,50,Wopvub Place,Hedesom,DE,22.869,$3557.96,RED,03/22/1907
4.806,Brian,Sanchez,39,Zoreh Avenue,Aciliror,NJ,19.993,$3969.47,YELLOW,06/28/1945
4.807,Lee,Graves,42,Izci Plaza,Vizumutu,MI,75.211,$6675.18,YELLOW,12/03/2032
4.808,Pauline,Love,58,Zarrar Pike,Gepuguf,ME,34.012,$2382.93,BLUE,11/17/2065
4.809,Marie,Steele,61,Urag View,Bawowce,CT,48.548,$8365.38,WHITE,03/15/2058
4.810,Dennis,Alvarado,61,Goeh Trail,Woosmik,AK,94.853,$4259.94,YELLOW,01/29/1980
4.811,Marcus,Cooper,55,Peaf River,Dietru,WA,43.970,$3527.41,BLUE,07/11/2057
4.812,Lily,Cummings,56,Cojuf Heights,Jivewlam,MS,88.362,$6598.72,RED,04/11/2018
4.813,Harriet,Riley,53,Opalu Pass,Bedzehe,MT,86.417,$5540.07,WHITE,09/16/2021
4.814,Seth,Montgomery,65,Vibis Mill,Kulrowe,TX,80.733,$3311.63,GREEN,07/15/1940
4.815,Teresa,Adams,47,Tetit Grove,Owpumta,CT,1.767,$8995.80,GREEN,11/09/1922
4.816,Isaiah,Berry,18,Giji Plaza,Unavuwrun,NY,91.506,$584.40,BLUE,11/22/1957
4.817,Matthew,Wolfe,27,Ugkam Square,Inizutu,MI,86.658,$3009.35,BLUE,06/04/1992
4.818,Willie,Hammond,43,Libbut Road,Lifkabfuv,AL,42.064,$2725.84,WHITE,09/01/1921
4.819,Lettie,Palmer,44,Azzek Mill,Kegbutu,DE,36.743,$2747.25,RED,10/02/1904
4.820,Louisa,Mack,29,Sufjek Street,Dattesali,KY,43.557,$8824.23,WHITE,01/25/1950
4.821,Mildred,Burns,44,Kurlig Place,Cerotu,AL,8.719,$9088.09,WHITE,11/14/1917
4.822,Clifford,Farmer,50,Cewtob Square,Afusomal,NH,35.263,$9769.86,GREEN,12/15/2015
4.823,Earl,Barnett,59,Rurad Grove,Wajdanbo,ME,13.957,$8364.47,RED,11/08/1999
4.824,Fannie,Flores,54,Caho Turnpike,Laffolpa,HI,7.355,$7570.42,WHITE,05/02/1922
4.825,Hallie,Schmidt,50,Cifne Place,Comuso,CO,67.677,$8340.43,GREEN,03/27/1926
4.826,Katherine,Dixon,55,Egaej Terrace,Fobjapte,ME,52.639,$5584.64,RED,10/28/1908
4.827,Jeffery,Hart,20,Ukilo Grove,Wehdawiw,VT,52.484,$2739.84,GREEN,04/24/2051
4.828,Polly,Horton,61,Gibuh Parkway,Pijajdi,NE,87.029,$8212.00,RED,06/30/2002
4.829,Christopher,Reese,33,Rosez Ridge,Vimuita,MO,30.179,$3539.89,WHITE,02/12/1960
4.830,Brett,Massey,46,Omlej Parkway,Fohojupo,WI,48.126,$7362.37,YELLOW,08/12/2024
4.831,Susan,Hanson,28,Fotoc Path,Mugeev,NE,99.449,$4031.44,BLUE,06/03/1941
4.832,Brian,James,39,Haigi Turnpike,Vucohem,MI,92.341,$4761.65,GREEN,05/21/1995
4.833,Rosa,Houston,65,Nesget Glen,Dijkapefa,VA,4.309,$6165.03,RED,03/20/1958
4.834,Charlotte,Rodriguez,21,Lutu Mill,Sekipna,WI,72.393,$7655.11,RED,04/13/2019
4.835,Edith,Kelly,26,Humfa Manor,Gomadus,MO,24.089,$1989.67,WHITE,06/02/2047
4.836,Vincent,Cunningham,43,Awra Highway,Apojake,DE,60.342,$5591.71,RED,10/03/1918
4.837,Lucas,Klein,25,Belo Place,Lifiosa,OK,40.466,$3892.20,WHITE,01/19/1911
4.838,Leah,Hart,49,Belvoj Loop,Okmusi,VT,94.455,$5629.17,YELLOW,12/12/1935
4.839,Matthew,Warren,20,Mejup Manor,Nuezral,SD,7.252,$3454.24,GREEN,10/26/2040
4.840,Earl,Davis,20,Fekow Pass,Sicpizkel,ME,60.462,$857.74,GREEN,07/22/2006
4.841,Beulah,Mills,34,Daso Way,Juwsufpa,AZ,41.002,$2763.18,RED,05/02/2011
4.842,Adeline,Chandler,23,Tavfig Key,Bupemit,KS,90.326,$2672.80,GREEN,07/20/1934
4.843,Essie,Perkins,43,Espu Trail,Jaupcu,RI,88.959,$1848.06,WHITE,04/03/1917
4.844,Vernon,Horton,56,Usabo Key,Migumiti,PA,53.439,$7368.46,RED,10/25/2001
4.845,Julia,Schultz,29,Poli Way,Limiew,TN,33.702,$5248.83,YELLOW,10/03/1908
4.846,Manuel,Hines,19,Cupa Center,Wildutte,AZ,32.852,$3126.87,YELLOW,05/02/1979
4.847,Lenora,Wheeler,59,Bazep Square,Mucolo,WY,75.837,$4278.02,BLUE,07/29/1957
4.848,Devin,Armstrong,63,Vicju Highway,Rilsojhab,ME,94.750,$7284.77,BLUE,08/22/1901
4.849,Leah,Haynes,51,Atodu Point,Sevicje,HI,47.485,$7516.05,GREEN,02/03/2000
4.850,Mathilda,Perez,29,Bukiw Circle,Kegbeki,TN,59.415,$5934.31,BLUE,08/12/1949
4.851,Lelia,Powell,33,Lofir Point,Piwlidgoc,DE,45.329,$1338.98,YELLOW,01/19/2050
4.852,Nicholas,Tran,23,Etab Terrace,Liskuchuj,GA,49.439,$6610.73,RED,02/20/1920
4.853,Sophie,Curry,49,Ocbe Drive,Pelekudi,NJ,7.962,$5017.16,WHITE,05/23/2047
4.854,James,Abbott,36,Kemde Pike,Joifabi,MT,45.662,$968.38,BLUE,02/24/2051
4.855,Jim,Valdez,22,Ipba Parkway,Hotobbuz,NH,24.944,$8772.95,WHITE,01/31/2035
4.856,Terry,Goodman,50,Volal Court,Avbihehu,OR,78.787,$1305.43,BLUE,08/10/1926
4.857,Thomas,Hampton,34,Zeud Center,Rugleiw,AL,8.344,$5306.20,GREEN,10/26/1954
4.858,Aaron,Bates,48,Dadmu Center,Luwamuv,KS,98.331,$1668.14,WHITE,01/19/1975
4.859,Leona,Malone,43,Etebem Circle,Vowloco,OH,15.072,$628.59,YELLOW,07/15/2040
4.860,Michael,Hall,32,Fapop Trail,Asjabvo,KS,61.370,$9123.58,BLUE,09/11/2027
4.861,Kate,Reyes,53,Lare Pass,Kekledje,SD,25.434,$3707.43,WHITE,02/03/1972
4.862,Allie,Baker,34,Bopac Point,Jiugoec,IL,42.397,$7064.69,GREEN,12/05/2012
4.863,Landon,Gardner,56,Rahcek Heights,Ramdaje,ID,91.035,$2299.74,BLUE,12/22/1928
4.864,Cecelia,Gardner,38,Gohuv Turnpike,Balebod,SD,54.403,$5332.19,GREEN,08/12/2021
4.865,Mabelle,Perez,18,Wajeg Trail,Cogzugub,NY,19.001,$8366.97,GREEN,04/16/1936
4.866,Francis,Morris,27,Beap Loop,Anidatrog,LA,17.175,$5762.27,BLUE,05/12/1977
4.867,Johanna,Jones,62,Ajibaf Point,Jepakdud,NJ,38.055,$5830.90,GREEN,11/11/1900
4.868,Lou,Brock,25,Hica Highway,Idlepin,CO,37.846,$1096.26,YELLOW,07/09/1913
4.869,Dora,Caldwell,39,Enuni Park,Wolromcu,TN,8.578,$3876.51,GREEN,10/18/1976
4.870,Kate,Myers,49,Atrif Road,Anosaoha,AZ,33.707,$5249.55,BLUE,02/19/2065
4.871,Leila,Owen,54,Gupoh Pass,Habebo,AZ,69.110,$4437.20,RED,11/20/1912
4.872,Louis,Bush,52,Gavvo Heights,Kuenko,MS,15.997,$6777.60,GREEN,03/10/1934
4.873,Mamie,Ward,34,Kansot Center,Howtolro,WI,35.613,$9349.27,YELLOW,03/11/2010
4.874,Glen,Summers,20,Lirjed Road,Okusovo,NH,40.092,$783.14,GREEN,07/27/2055
4.875,Virginia,Jordan,29,Ehofe Highway,Famtepob,LA,19.267,$3087.37,BLUE,07/10/2063
4.876,Kyle,Wallace,18,Sedo Highway,Dahnacni,AR,94.683,$4691.58,GREEN,08/11/2035
4.877,Jeremiah,Walsh,49,Covko Lane,Viskecpim,WY,89.661,$2921.49,GREEN,06/19/1994
4.878,Marie,Rhodes,20,Vidre Heights,Dicgudka,MN,67.782,$1266.07,RED,12/22/2034
4.879,Hettie,Flowers,53,Vehka Way,Irumaze,OR,38.265,$6027.60,BLUE,08/01/2049
4.880,Brett,Little,29,Gewpu Mill,Voehiri,ND,86.692,$1546.84,WHITE,01/01/1923
4.881,Elizabeth,Flowers,55,Omiku Street,Dizigikew,ID,54.433,$9618.37,GREEN,12/03/2041
4.882,Christian,Dennis,50,Ahaben Key,Raivorit,MS,97.632,$7452.39,WHITE,03/24/2018
4.883,Bradley,Alvarado,65,Gies Loop,Varozur,NM,40.747,$1001.00,YELLOW,07/17/1909
4.884,Steve,Holland,56,Dizke Place,Wiwdotpu,IA,16.758,$9514.51,GREEN,04/29/1948
4.885,Herbert,Butler,49,Gaceg Circle,Okwasve,MA,15.260,$8887.10,RED,06/25/1907
